location_name,category,country_code
Pejbt MBSJ,Offices of Notaries,MY
Dnangsa Global Law,Offices of Notaries,MY
Andamara Enrgy SDN BHD,Offices of Notaries,MY
Syed Abd Rahman Notary,Offices of Notaries,MY
Sekretariat Bawah Spura,Offices of Notaries,MY
Sykt Askor Azmi & Partnr,Offices of Notaries,MY
Pejabat Bandar Puteri,Offices of Notaries,MY
N H T,Offices of Notaries,MY
Tetuan Kang & Partnrs,Offices of Notaries,MY
Azizi Ong & Rakan-Rkun,Offices of Notaries,MY
Desa Puteri Branch Ofce,Offices of Notaries,MY
Tetuan Hafarizam Wan,Offices of Notaries,MY
ALR Lccal Lawyrs Network,Offices of Notaries,MY
Bukir Merah Laketown,Offices of Notaries,MY
Tetuan Hariati & SHamsul,Offices of Notaries,MY
Lang Bidara Glb,Offices of Notaries,MY
Spetra Office Bukit Puteri,Offices of Notaries,MY
Tetuan Pathma & Co,Offices of Notaries,MY
Tetuan Saravanan Dhanapal,Offices of Notaries,MY
Wong Beh & Toh,Offices of Notaries,MY
Azmir Merican Azizi,Offices of Notaries,MY
Syed Alwi Ng & Lee,Offices of Notaries,MY
HRS Assessment Service,Offices of Notaries,MY
Linda Loo & Associates,Offices of Notaries,MY
Wong Lu Peen & Tunku,Offices of Notaries,MY
DLA Piper Malaysia,Offices of Notaries,MY
Lim Chee Wee PArtnershps,Offices of Notaries,MY
Ahmad Rasydan & Partnrs,Offices of Notaries,MY
Chen Pejabat Notaris,Offices of Notaries,MY
Sangeet Kaur Deo,Offices of Notaries,MY
ABOGACIA OFFICE NOTARY PUBLIC,Offices of Notaries,PH
ATTY. SANTOS NOtri PUBLICO,Offices of Notaries,PH
INGCO's LAW AND NOTARI,Offices of Notaries,PH
DABAW MEGA LAW NOTARY,Offices of Notaries,PH
MULTIPURPOS COOP CORPORATION,Offices of Notaries,PH
NOTARYO NG POBLACION,Offices of Notaries,PH
DUTERTE LAW AND NOTARY,Offices of Notaries,PH
MAGNOLIA MULTI PURPOSE COOPERATIVE,Offices of Notaries,PH
BPO LEGAL SVCS,Offices of Notaries,PH
LAW FIRM AT PARKLANE TOWER,Offices of Notaries,PH
QUEZON CITY LAWYRS COOP,Offices of Notaries,PH
MCKINLEY LAW AND NTRY,Offices of Notaries,PH
BAYANIHAN MPLTIPURPOSE COP,Offices of Notaries,PH
A2Z LAWYERS AND NOTARY GROUP,Offices of Notaries,PH
BGC LEGAL & NTARY PUBLIC,Offices of Notaries,PH
MABINI NOTARIA PUB,Offices of Notaries,PH
ROBINSONS LEGAL GROUP,Offices of Notaries,PH
SM CITY LEGAL AFFAIRS,Offices of Notaries,PH
PASAG MULTI PURPOSE COOPERATIVE,Offices of Notaries,PH
GREENHILLS LEGAL AND NTARY OFFICE,Offices of Notaries,PH
SIGLO XXI LAWYERS & NOTARY,Offices of Notaries,PH
STARBUCKS LAW CENTER,Offices of Notaries,PH
MCDONALD'S LEGAL SVCS,Offices of Notaries,PH
DELA ROSA CORPORATE CENTER,Offices of Notaries,PH
NOTARY PUBLIC IN BANSALAN,Offices of Notaries,PH
ROXAS BOULEVARD LEGAL CENTER,Offices of Notaries,PH
BANCO DE ORO LAWYERS COOP,Offices of Notaries,PH
MULTI-NATIONAL COOP VENTURES PH,Offices of Notaries,PH
ALABANG TOWN CENTER LAW FIRM,Offices of Notaries,PH
AYALA LAW FIRM AND NTARY PUB,Offices of Notaries,PH
Optik Melawai Plaza,Offices of Optometrists,ID
Satria Lensa Ind,Offices of Optometrists,ID
"Optik Selatan, Jln. Solo",Offices of Optometrists,ID
Optik Indo - Belda,Offices of Optometrists,ID
Neo Optik Malang,Offices of Optometrists,ID
Kantor Utama Lunas Vista,Offices of Optometrists,ID
FIF Optics Jakarta,Offices of Optometrists,ID
Perkantoran Optik Dewi,Offices of Optometrists,ID
Rajawali Len - Jl. Puncak,Offices of Optometrists,ID
Ratna Lens,Offices of Optometrists,ID
Nada Kacamata HQ,Offices of Optometrists,ID
Klinic Mata Biodea,Offices of Optometrists,ID
Optik Sonya,Offices of Optometrists,ID
"Rumah Kacamata, Bogor",Offices of Optometrists,ID
Optik 7 - Surabaya,Offices of Optometrists,ID
Kacamata Bening Warung,Offices of Optometrists,ID
Dokter Mata Laily,Offices of Optometrists,ID
Kantor Cabang Kartika Lensa,Offices of Optometrists,ID
FIF Group - Kantor Pusat,Offices of Optometrists,ID
"Optik Sejahtera, Jl. Semarang",Offices of Optometrists,ID
Perkantoran Prima Lensa,Offices of Optometrists,ID
Kacamata Keren,Offices of Optometrists,ID
Akasia Optic - Jl. Garuda,Offices of Optometrists,ID
Lensa Bening Samarinda,Offices of Optometrists,ID
Dotor Mata Cinta,Offices of Optometrists,ID
"Optik Pertiwi, Medan",Offices of Optometrists,ID
GRC Optik Sukabumi,Offices of Optometrists,ID
Agung Kacamata Palace,Offices of Optometrists,ID
"Optik Rianti, JBN",Offices of Optometrists,ID
"Kaca Mata Merah, Bintana",Offices of Optometrists,ID
India Opticals,Offices of Optometrists,IN
Jyoti Optician,Offices of Optometrists,IN
sudha optical,Offices of Optometrists,IN
OPTIC HOUSE,Offices of Optometrists,IN
Padmaroa Nagar,Offices of Optometrists,IN
Bharat Eyeware,Offices of Optometrists,IN
Seva Opticals Limted,Offices of Optometrists,IN
Raavi Eye Care,Offices of Optometrists,IN
Amma Vision Centre,Offices of Optometrists,IN
Sahil Optical Clinic,Offices of Optometrists,IN
Dehlvi Spectacles,Offices of Optometrists,IN
Punjab Opticals Solutions,Offices of Optometrists,IN
Vision Accord,Offices of Optometrists,IN
Kolkata Optical Centre,Offices of Optometrists,IN
Varanasi Vision Solutions,Offices of Optometrists,IN
Banaras Eye Clinic,Offices of Optometrists,IN
VSP Eyeglasses,Offices of Optometrists,IN
Harishchandra Eye care,Offices of Optometrists,IN
Chandan Opticals,Offices of Optometrists,IN
Om Opticals outlet,Offices of Optometrists,IN
Delhi Opticals Pvt. Ltd.,Offices of Optometrists,IN
Calcutta Spectacles Shop,Offices of Optometrists,IN
KRISHNA Eye Center,Offices of Optometrists,IN
Gandhi Glasses,Offices of Optometrists,IN
Rajeev spectacles Shop,Offices of Optometrists,IN
Jai Bharat Eye Care,Offices of Optometrists,IN
Prakash Optical Store,Offices of Optometrists,IN
Rahul Vision solutions,Offices of Optometrists,IN
Shiv Optical House,Offices of Optometrists,IN
Eye Trendz Optician,Offices of Optometrists,IN
Optometri Binaraya KL,Offices of Optometrists,MY
Pearl Vision,Offices of Optometrists,MY
VisionWorks,Offices of Optometrists,MY
Tasek Optic,Offices of Optometrists,MY
Apswara Optik,Offices of Optometrists,MY
Optical Center,Offices of Optometrists,MY
Solo Eye Care,Offices of Optometrists,MY
Hati-hati Eye Clinic,Offices of Optometrists,MY
Optometri Gemilang,Offices of Optometrists,MY
Optometri Syawal,Offices of Optometrists,MY
Klang Valley Eye Care,Offices of Optometrists,MY
Focus Plint,Offices of Optometrists,MY
Optic Buddy's KL,Offices of Optometrists,MY
Optometrik Remy,Offices of Optometrists,MY
Zalora Optical,Offices of Optometrists,MY
Foc's Point Sungai Petani,Offices of Optometrists,MY
Aqilah Optical Center,Offices of Optometrists,MY
Optic Express,Offices of Optometrists,MY
Heritage Eye Care,Offices of Optometrists,MY
Mata Cemerlang Optometrik,Offices of Optometrists,MY
The Eye Gurus,Offices of Optometrists,MY
D'F4moos Optical,Offices of Optometrists,MY
Metro Eye Care,Offices of Optometrists,MY
Harmony Eye Specialists,Offices of Optometrists,MY
Well Sight Vision Care,Offices of Optometrists,MY
L&T Eyecare MAL,Offices of Optometrists,MY
Bestsight Optometry,Offices of Optometrists,MY
Anjung Optometry,Offices of Optometrists,MY
Pusat Optometri Budy,Offices of Optometrists,MY
Right Sight Clinic,Offices of Optometrists,MY
Zoto Dio Optical,Offices of Optometrists,PH
Orooo Optical,Offices of Optometrists,PH
Pisigan opticl clinic,Offices of Optometrists,PH
R DOLARES OPTICL CLINIC,Offices of Optometrists,PH
CLEAR OPTIC EYEWER SHP,Offices of Optometrists,PH
Visn Vision - Ortigas,Offices of Optometrists,PH
George Op2tical - Makati Avenue,Offices of Optometrists,PH
IDEAL VISION Ctr,Offices of Optometrists,PH
Mirga Optical Clinic,Offices of Optometrists,PH
Vson Vision Eynwear,Offices of Optometrists,PH
Optical Works Mandaluyong,Offices of Optometrists,PH
Sr. Speks Optical Clinik,Offices of Optometrists,PH
Dr. Specz Eyewe3ar & Clinic,Offices of Optometrists,PH
Eyevision Center Manila,Offices of Optometrists,PH
Bright Vision Care,Offices of Optometrists,PH
American Eye Center Ortigas,Offices of Optometrists,PH
B Japanese Eyewear Salon,Offices of Optometrists,PH
Visn Express - Makati,Offices of Optometrists,PH
Exective Opitcal - SM MOA,Offices of Optometrists,PH
Owndays - Festival Mall,Offices of Optometrists,PH
Owndayz - SM North EDSA,Offices of Optometrists,PH
George Optical - Greenbelt 1,Offices of Optometrists,PH
Ideal Vision Cente - SM Pampanga,Offices of Optometrists,PH
Patricia Vision Care,Offices of Optometrists,PH
Sta. Lucia Optical Shop,Offices of Optometrists,PH
Sarabia Optical Greenbelt,Offices of Optometrists,PH
Quick Specz Eyewear,Offices of Optometrists,PH
Rico Optica,Offices of Optometrists,PH
Dr. Tams Optical,Offices of Optometrists,PH
StarFinder Optical - SM Manila,Offices of Optometrists,PH
,Offices of Optometrists,PH
Ma Quang TCM Medical Center,Offices of Optometrists,SG
Dr Natasha Lim Eye Centre,Offices of Optometrists,SG
AVA Eye Clinic,Offices of Optometrists,SG
Atlas Eye Specialist Center,Offices of Optometrists,SG
Singapore National Eye Centre,Offices of Optometrists,SG
Eagle Eye Centre Pte Ltd,Offices of Optometrists,SG
W Eye Clinic,Offices of Optometrists,SG
The Eye Clinic by Dr Cheryl Lee,Offices of Optometrists,SG
Dr. Leo Seo Wei’s Eye Clinic,Offices of Optometrists,SG
Shinagawa Eye Centre,Offices of Optometrists,SG
Dr Natasha Lim Eye Centre,Offices of Optometrists,SG
Parkway Eye Centre,Offices of Optometrists,SG
SNEC Eye Specialist,Offices of Optometrists,SG
Vision Lab Eyewear Ptd Ltd,Offices of Optometrists,SG
Night Vision Eye Clinic,Offices of Optometrists,SG
Asia Retina Eye Surgery Centre,Offices of Optometrists,SG
Dr David Chan Eye Clinic,Offices of Optometrists,SG
Augusto Eye Care & Aesthetics,Offices of Optometrists,SG
Balestier Clinic & Health Screening Centre,Offices of Optometrists,SG
The Lasik Surgery Clinic PL,Offices of Optometrists,SG
Eyecare Studio Optometry,Offices of Optometrists,SG
Seah Eye Centre Pte Ltd,Offices of Optometrists,SG
Eyecare 24/7 Pte Ltd,Offices of Optometrists,SG
Clearvision Eye Clinic & LASIK Centre,Offices of Optometrists,SG
IGARD Group Eye Care and Optometry,Offices of Optometrists,SG
Eyecare Vision Optometrist,Offices of Optometrists,SG
Eye Max opticals,Offices of Optometrists,SG
Opticare Vision,Offices of Optometrists,SG
Optical 88 Vision,Offices of Optometrists,SG
Better Vision Optometrist & Eye Care,Offices of Optometrists,SG
Kantor dokter Surya Wijaya,Offices of Physicians (except Mental Health Specialists),ID
Pengobatan alternatiff,Offices of Physicians (except Mental Health Specialists),ID
Pondok sehat al fattahh,Offices of Physicians (except Mental Health Specialists),ID
Bidan L.H. Novayanynti,Offices of Physicians (except Mental Health Specialists),ID
Dokter Fajar Widodo,Offices of Physicians (except Mental Health Specialists),ID
Klinik dr. Bima satria,Offices of Physicians (except Mental Health Specialists),ID
Praktek Dokter Firdaus Amin,Offices of Physicians (except Mental Health Specialists),ID
Ruang Praktek Doktor Amanah,Offices of Physicians (except Mental Health Specialists),ID
Clinic Bayu Ardiawan,Offices of Physicians (except Mental Health Specialists),ID
Kantor Dr. Made Bintang,Offices of Physicians (except Mental Health Specialists),ID
Ruang praktik Dr Putra,Offices of Physicians (except Mental Health Specialists),ID
Klinik doktor Ari Bayes,Offices of Physicians (except Mental Health Specialists),ID
Pondok Sehatt Al Fatima,Offices of Physicians (except Mental Health Specialists),ID
Ruang Praktek Dr Risna Dewi,Offices of Physicians (except Mental Health Specialists),ID
Praktek Dokter Sang Dewi,Offices of Physicians (except Mental Health Specialists),ID
Perawatan Dokter Traditional,Offices of Physicians (except Mental Health Specialists),ID
Klinik Syafitri,Offices of Physicians (except Mental Health Specialists),ID
Pengobatan alternatik,Offices of Physicians (except Mental Health Specialists),ID
Kantor Dokter Bambang Suharto,Offices of Physicians (except Mental Health Specialists),ID
Poliklinik Yogi Aditya,Offices of Physicians (except Mental Health Specialists),ID
Bidan Susi Pudjiastuti,Offices of Physicians (except Mental Health Specialists),ID
Dr Hasan Sadikin,Offices of Physicians (except Mental Health Specialists),ID
Praktek Dokter Ines,Offices of Physicians (except Mental Health Specialists),ID
Klinik dr. Bagus Prasetya,Offices of Physicians (except Mental Health Specialists),ID
Praktek Dr. Wahyu Satria,Offices of Physicians (except Mental Health Specialists),ID
Clinic dr. Rina Anggraini,Offices of Physicians (except Mental Health Specialists),ID
Ruang Dokter Adji Pramono,Offices of Physicians (except Mental Health Specialists),ID
Kantor Dra Maya Sari,Offices of Physicians (except Mental Health Specialists),ID
Klinik Dokter Ali,Offices of Physicians (except Mental Health Specialists),ID
Ruang Praktek Dr Iman.,Offices of Physicians (except Mental Health Specialists),ID
,Offices of Physicians (except Mental Health Specialists),ID
Physiotherapy Centar,Offices of Physicians (except Mental Health Specialists),IN
Office urology urodynamcs,Offices of Physicians (except Mental Health Specialists),IN
felbo inc,Offices of Physicians (except Mental Health Specialists),IN
Physiotherapy Dr B mozumdar,Offices of Physicians (except Mental Health Specialists),IN
Coworkin.co,Offices of Physicians (except Mental Health Specialists),IN
Dr.Agrawal's Clinic,Offices of Physicians (except Mental Health Specialists),IN
Office of Dr. Gupta,Offices of Physicians (except Mental Health Specialists),IN
Skin Specialist Dr.Patel,Offices of Physicians (except Mental Health Specialists),IN
Chowpatty Gynecology,Offices of Physicians (except Mental Health Specialists),IN
Dr.Biswas's Orthopedics Office,Offices of Physicians (except Mental Health Specialists),IN
Homeopathy Center - Dr.Deo,Offices of Physicians (except Mental Health Specialists),IN
Office of Dr.Doshi - Pediatrics,Offices of Physicians (except Mental Health Specialists),IN
Ophthalmologist Dr.Ranjan,Offices of Physicians (except Mental Health Specialists),IN
ENT Office of Dr.Jain,Offices of Physicians (except Mental Health Specialists),IN
Physician Dr.Avasthi's Clinic,Offices of Physicians (except Mental Health Specialists),IN
..urologist Offc,Offices of Physicians (except Mental Health Specialists),IN
Orthopedick Dr.Mehra,Offices of Physicians (except Mental Health Specialists),IN
Mamta Gynaecology Center,Offices of Physicians (except Mental Health Specialists),IN
Dr.Avasti's Physio Office,Offices of Physicians (except Mental Health Specialists),IN
Pshyiotherapi Center,Offices of Physicians (except Mental Health Specialists),IN
Gupta Children's Clinic,Offices of Physicians (except Mental Health Specialists),IN
Plastic Surgery office Dr.Rao,Offices of Physicians (except Mental Health Specialists),IN
Dermatology Center Dr.Gill,Offices of Physicians (except Mental Health Specialists),IN
Shastri Clinic-Office of Dr.Mishra,Offices of Physicians (except Mental Health Specialists),IN
Dr.Ritesh Dental clinic,Offices of Physicians (except Mental Health Specialists),IN
Otolaryngologist Office-Dr.Sen,Offices of Physicians (except Mental Health Specialists),IN
Radiology Office Dr.Agarwal,Offices of Physicians (except Mental Health Specialists),IN
Office Ophthalmology Dr.Sumit,Offices of Physicians (except Mental Health Specialists),IN
Cardiologist Office - Dr.Shukla,Offices of Physicians (except Mental Health Specialists),IN
Dr.Pramod's Skin Specialist Office,Offices of Physicians (except Mental Health Specialists),IN
Klinik Dr. Ahmad Yusfani,Offices of Physicians (except Mental Health Specialists),MY
Biotech Terapi Eelectric Dr. Lim,Offices of Physicians (except Mental Health Specialists),MY
Shah Alam Pediatrik Clinic,Offices of Physicians (except Mental Health Specialists),MY
Pusat Rawatan Fertility Dr. Ain,Offices of Physicians (except Mental Health Specialists),MY
Bukit Bintang Dermatology Centre,Offices of Physicians (except Mental Health Specialists),MY
Drr Hamid Therapy Clinic,Offices of Physicians (except Mental Health Specialists),MY
Kuching Eye & Cardaic Specialists,Offices of Physicians (except Mental Health Specialists),MY
Dr. Ramli General Clinic,Offices of Physicians (except Mental Health Specialists),MY
Dewan Bandar Ostia Bangi,Offices of Physicians (except Mental Health Specialists),MY
Pearls Women's Clinic,Offices of Physicians (except Mental Health Specialists),MY
Dr. Goh Weng Ho Clinic,Offices of Physicians (except Mental Health Specialists),MY
Dr. Chew's Paediatric,Offices of Physicians (except Mental Health Specialists),MY
Fertility Centre Dr. Sundar,Offices of Physicians (except Mental Health Specialists),MY
Mahkota Neurology Credit Consultant,Offices of Physicians (except Mental Health Specialists),MY
Pusat Rawatan Rheumatologist Dr Chan,Offices of Physicians (except Mental Health Specialists),MY
Desa Sri Hartamas Therapy,Offices of Physicians (except Mental Health Specialists),MY
Ampang Specialized Med Center,Offices of Physicians (except Mental Health Specialists),MY
Sunway Kent Ridge Medical,Offices of Physicians (except Mental Health Specialists),MY
Rehabilitation centre@Midvalley,Offices of Physicians (except Mental Health Specialists),MY
Petaling Jaya Heart Centre,Offices of Physicians (except Mental Health Specialists),MY
Green Leaf Phsiotherapy,Offices of Physicians (except Mental Health Specialists),MY
KDCC Healthcare Centre@PJ State,Offices of Physicians (except Mental Health Specialists),MY
Lotus Family Clinic,Offices of Physicians (except Mental Health Specialists),MY
Nilai Cancer Specialists Dr Tan,Offices of Physicians (except Mental Health Specialists),MY
Dr Yusof Bin Jusoh Child Specialist,Offices of Physicians (except Mental Health Specialists),MY
Leather Physiotherap Clinic,Offices of Physicians (except Mental Health Specialists),MY
Pediatrics Center Dr Wafiya,Offices of Physicians (except Mental Health Specialists),MY
Siti Zarina Neurology Centre,Offices of Physicians (except Mental Health Specialists),MY
SS 7/19 Specialist Clinic,Offices of Physicians (except Mental Health Specialists),MY
Loo Plastic Surgery Center,Offices of Physicians (except Mental Health Specialists),MY
Manniqin Inc,Offices of Physicians (except Mental Health Specialists),PH
Maniquin Incorporation,Offices of Physicians (except Mental Health Specialists),PH
Maniqin Inc.,Offices of Physicians (except Mental Health Specialists),PH
Doc Julian’s Office,Offices of Physicians (except Mental Health Specialists),PH
Dr. Gonzales' Clnic,Offices of Physicians (except Mental Health Specialists),PH
Klinik ni Dok Lito,Offices of Physicians (except Mental Health Specialists),PH
Polomar Cardio Specialist,Offices of Physicians (except Mental Health Specialists),PH
Polmar Heart Specalist,Offices of Physicians (except Mental Health Specialists),PH
Luzon Skin Clinic,Offices of Physicians (except Mental Health Specialists),PH
Merry Sun's Med Clinic,Offices of Physicians (except Mental Health Specialists),PH
Joy Gozon's Cardiolo Clinik,Offices of Physicians (except Mental Health Specialists),PH
San Pedro Surgical Center,Offices of Physicians (except Mental Health Specialists),PH
San Pedros Surgcal Cntr.,Offices of Physicians (except Mental Health Specialists),PH
Dok Jaime's Family Clinic,Offices of Physicians (except Mental Health Specialists),PH
Dr. Jamie's Famly Clinc,Offices of Physicians (except Mental Health Specialists),PH
Cooperatiba ng Manggagawang Medikal,Offices of Physicians (except Mental Health Specialists),PH
Coop. of Med. Workers,Offices of Physicians (except Mental Health Specialists),PH
Cruz Roja Medical Center,Offices of Physicians (except Mental Health Specialists),PH
Dr. Roze's Dental Office,Offices of Physicians (except Mental Health Specialists),PH
Dr Roze Dentistry,Offices of Physicians (except Mental Health Specialists),PH
Julio's ENT Clinic,Offices of Physicians (except Mental Health Specialists),PH
